X,Y
50.0,180.0
51.25,180.0
52.5,180.0
53.75,180.0
55.0,180.0
56.25,180.0
57.5,180.0
58.75,180.0
61.25,181.25
63.75,182.5
66.25,183.75
68.75,185.0
71.25,186.25
73.75,187.5
76.25,188.75
78.75,190.0
81.25,191.25
83.75,192.5
86.25,193.75
88.75,195.0
91.25,196.25
92.5,196.25
93.75,196.25
95.0,196.25
96.25,196.25
97.5,196.25
98.75,196.25
100.0,196.25
101.25,196.25
102.5,196.25
103.75,196.25
105.0,196.25
106.25,196.25
107.5,196.25
108.75,196.25
110.0,196.25
111.25,196.25
112.5,196.25
113.75,196.25
115.0,196.25
116.25,196.25
117.5,196.25
118.75,196.25
120.0,196.25
121.25,196.25
122.5,196.25
123.75,196.25
125.0,196.25
126.25,196.25
127.5,196.25
128.75,196.25
130.0,196.25
131.25,196.25
132.5,196.25
133.75,196.25
135.0,196.25
136.25,196.25
137.5,196.25
138.75,196.25
140.0,196.25
141.25,196.25
142.5,196.25
143.75,196.25
145.0,196.25
146.25,196.25
147.5,196.25
148.75,196.25
150.0,196.25
151.25,196.25
152.5,196.25
153.75,196.25
155.0,196.25
156.25,196.25
157.5,196.25
158.75,196.25
160.0,196.25
161.25,196.25
162.5,196.25
163.75,196.25
165.0,196.25
166.25,196.25
167.5,196.25
168.75,196.25
170.0,196.25
171.25,196.25
172.5,196.25
173.75,196.25
175.0,196.25
176.25,196.25
177.5,196.25
178.75,196.25
180.0,196.25
181.25,196.25
182.5,196.25
183.75,196.25
185.0,196.25
186.25,196.25
187.5,196.25
188.75,196.25
190.0,196.25
191.25,196.25
192.5,196.25
193.75,196.25
195.0,196.25
196.25,196.25
197.5,196.25
200.0,195.0
202.5,193.75
205.0,192.5
207.5,191.25
210.0,190.0
212.5,188.75
215.0,187.5
217.5,186.25
220.0,185.0
222.5,183.75
225.0,182.5
227.5,181.25
230.0,180.0
